1.23,4.28,8.43
-0.15,-2.33,8.42
-0.32,-7.20,9.73
-0.26,-8.72,10.59
0.51,-5.98,10.56
1.13,-0.64,9.97
1.81,5.76,7.64
2.12,8.86,5.05
2.07,9.40,5.23
1.42,6.92,6.55
0.32,0.90,9.00
-1.58,-10.95,10.21
-1.20,-11.97,11.94
-0.49,-8.37,12.71
0.65,-1.36,10.30
1.48,6.73,6.60
2.05,12.06,4.10
2.53,13.51,3.55
1.57,9.45,3.64
-0.10,1.30,9.72
-2.46,-12.61,13.58
-1.18,-13.31,14.09
-1.22,-11.71,11.43
0.12,-2.23,9.63
1.61,8.20,6.27
2.09,13.04,4.04
2.35,14.90,4.61
0.65,7.31,4.06
-1.71,-6.45,10.54
-2.72,-14.93,14.49
-1.70,-12.81,14.35
-0.50,-6.51,12.14
0.96,4.24,7.00
2.62,15.87,3.01
3.00,16.30,2.08
1.89,10.79,2.89
-1.56,-2.98,11.54
-4.19,-18.54,16.72
-3.02,-17.96,15.00
-1.15,-7.28,11.54
1.16,6.63,5.22
3.08,18.06,1.97
2.93,16.07,2.34
0.49,5.55,4.41
-3.21,-12.82,13.31
-2.51,-15.46,15.02
-1.60,-12.70,12.55
0.61,-1.06,9.85
2.46,9.96,4.01
3.07,15.71,3.63
2.26,11.36,3.43
-0.13,1.19,7.77
-3.40,-14.00,12.71
-2.40,-14.28,14.24
-1.27,-9.66,11.87
0.54,0.34,8.52
2.73,11.69,5.16
2.89,14.91,4.29
1.71,8.80,4.30
-1.05,-2.17,8.80
-2.77,-12.65,12.67
-2.09,-12.69,12.82
-0.32,-6.63,12.50
0.78,1.65,7.97
2.50,10.85,5.27
2.87,13.42,4.06
1.26,7.77,4.81
-0.66,-2.19,9.50
-3.33,-14.70,11.58
-2.18,-13.53,13.15
-1.02,-7.10,11.49
0.23,2.23,9.56
2.28,12.29,4.96
3.20,14.98,3.51
1.81,9.23,3.17
-0.42,-1.19,8.48
-2.90,-12.68,14.43
-2.69,-14.69,14.05
-1.52,-9.30,11.12
0.17,-0.92,9.02
2.16,9.31,5.70
3.27,14.40,4.09
2.62,12.29,3.03
0.56,3.35,5.19
-1.84,-8.05,13.19
-2.71,-13.91,14.19
-1.43,-11.49,11.26
-0.01,-5.04,9.75
1.27,4.03,7.07
2.59,11.91,5.33
3.18,14.94,4.64
1.48,7.95,4.73
-0.58,-1.16,8.16
-2.24,-10.68,12.78
-2.19,-13.56,13.26
-1.60,-11.83,11.66
-0.32,-3.72,9.48
0.42,3.54,7.26
2.22,12.84,5.74
2.92,14.72,4.37
2.14,10.93,4.58
-0.09,1.30,7.92
-1.64,-8.67,11.85
-2.38,-15.28,13.62
-2.04,-13.98,11.38
-0.79,-6.01,9.64
1.02,4.66,7.19
2.58,13.33,5.16
