-5.51,0.15,9.45
-12.02,-0.50,9.88
-11.10,-0.16,8.60
-4.93,0.28,9.40
2.34,0.39,13.90
7.38,0.34,4.68
8.47,-0.23,6.69
7.86,0.06,4.24
3.65,0.10,7.69
-1.42,0.41,8.00
-11.03,-0.43,11.51
-9.92,-0.16,8.70
-4.46,-0.01,13.20
0.50,-0.19,7.14
7.06,0.06,6.48
11.92,0.64,5.64
10.41,0.91,5.34
4.03,0.72,6.16
-2.66,0.28,8.51
-9.00,-0.20,10.31
-12.08,-0.11,11.30
-8.58,-0.09,13.08
-4.78,-0.11,9.29
1.76,0.31,7.13
8.98,0.57,5.37
12.62,0.57,5.41
9.94,0.71,5.20
2.47,0.18,6.60
-4.22,0.22,7.80
-11.43,-0.27,13.27
-10.17,-0.48,11.88
-6.22,-0.55,10.86
1.17,-0.24,7.57
8.14,0.45,5.73
10.47,0.64,6.06
8.62,0.84,6.74
3.82,0.23,7.10
-1.24,0.21,5.52
-8.70,-0.65,11.50
-10.81,-0.40,13.45
-6.97,-0.70,11.99
-2.52,-0.57,7.20
4.68,-0.15,6.57
11.04,0.57,3.85
13.34,1.13,5.91
8.73,0.98,6.27
-1.44,0.16,7.75
-8.74,-0.52,9.65
-12.64,-0.57,12.27
-8.71,-0.11,11.70
-3.06,-0.47,11.67
3.03,-0.11,6.85
9.08,0.52,5.71
11.83,0.68,5.74
10.25,0.62,5.26
4.76,0.29,6.46
-0.80,0.48,8.35
-7.86,-0.25,11.82
-11.10,-0.76,11.40
-7.42,-0.66,12.60
-3.10,-0.17,8.83
2.38,0.31,6.68
7.60,0.34,6.56
12.06,0.57,4.58
11.34,0.72,5.52
5.49,0.15,6.84
-2.11,0.28,6.46
-10.24,-0.53,13.74
-11.29,-0.73,12.90
-7.00,-0.45,10.49
-1.23,0.09,9.23
4.80,0.57,6.78
8.97,0.26,5.77
10.95,0.48,4.16
9.52,0.47,4.98
5.10,0.45,7.24
0.11,0.27,10.24
-7.88,-0.24,9.62
-11.17,-0.96,13.67
-7.82,-0.77,11.52
-2.02,-0.04,8.84
3.72,0.26,7.41
8.88,0.20,5.61
11.49,0.30,4.02
10.03,0.50,4.93
5.83,0.53,7.97
1.90,0.40,6.74
-5.55,-0.22,10.65
-9.52,-0.72,13.02
-8.83,-0.55,11.66
-4.41,-0.06,10.26
0.79,0.40,7.40
5.70,0.44,7.05
10.41,0.34,5.11
12.01,0.33,4.96
9.09,-0.28,7.36
2.27,0.20,2.53
-4.67,-0.58,13.64
-10.54,-0.70,12.24
-9.07,-0.35,12.05
-4.19,-0.17,11.29
1.73,0.14,7.21
7.92,0.38,5.49
10.69,0.07,4.62
10.71,0.22,5.20
7.10,0.27,5.55
3.71,-0.03,6.91
-2.98,-0.21,9.90
-9.89,-0.62,12.85
-10.74,-0.63,12.58
-5.10,-0.06,11.01
0.80,0.57,8.21
6.21,0.49,7.28
9.58,0.18,3.69
10.91,-0.02,4.18
10.14,0.19,4.99
5.35,0.33,7.80
-2.26,0.24,9.76
-7.86,0.00,12.91
-9.30,-0.07,11.26
-6.32,0.26,12.09
-1.64,0.45,10.15
2.56,0.27,6.63
7.43,-0.29,5.45
11.83,0.00,3.88
11.13,0.16,4.81
5.52,0.45,7.92
-0.91,0.86,8.41
-9.79,0.69,11.93
-10.93,-0.08,11.95
-5.87,-0.11,12.21
-1.98,0.00,9.24
3.52,-0.05,7.79
7.08,-0.21,4.89
9.88,-0.13,6.63
8.68,0.07,3.93
5.29,-0.01,6.96
-0.80,-0.18,9.58
-6.55,-0.13,10.42
-9.06,-0.37,11.44
-6.81,-0.25,11.01
-3.45,0.36,9.79
0.51,0.16,8.72
3.84,-0.01,6.49
7.90,-0.47,5.38
12.16,-0.03,4.40
10.81,-0.14,6.07
4.92,-0.07,8.17
-2.83,0.22,7.81
-8.97,-0.07,11.07
-9.67,-0.23,11.55
-6.54,-0.12,11.03
-5.03,0.20,7.92
-2.25,-0.02,7.86
0.64,-0.35,6.64
5.24,-0.27,7.21
9.90,-0.05,7.46
12.28,0.33,7.87
8.40,0.28,6.37
0.88,0.25,7.74
-8.81,0.19,10.43
-14.39,0.14,12.16
-10.87,0.18,12.10
-4.89,0.37,9.25
0.80,0.16,6.62
6.25,0.14,5.96
10.99,0.30,7.44
11.98,0.39,5.71
8.64,0.30,5.38
4.28,0.49,6.89
-3.02,0.12,9.28
-12.97,-0.36,10.70
-13.14,-0.67,14.09
-7.52,-0.26,11.08
-1.66,0.31,7.93
4.70,0.32,6.75
9.45,-0.26,6.64
10.93,0.27,3.77
10.20,0.44,5.93
5.83,0.45,7.50
-0.25,0.31,8.30
-8.25,-0.04,9.40
-14.11,-0.39,12.21
-10.92,-0.35,11.73
-5.18,-0.06,10.20
-0.10,0.36,6.44
4.64,-0.04,6.69
9.25,0.22,4.20
13.14,0.25,7.44
11.43,0.40,6.03
5.35,-0.03,9.41
-2.38,0.34,5.87
-9.88,-0.23,12.39
-11.98,-0.62,11.32
-8.81,-0.45,9.57
-3.72,-0.01,9.52
1.44,-0.01,6.89
5.92,-0.08,6.13
10.36,0.30,6.08
12.13,0.45,6.66
7.98,0.15,7.14
2.96,0.10,9.47
-4.51,-0.14,7.54
-11.11,-0.67,10.05
-11.65,-0.79,13.43
-7.40,-0.29,8.89
-2.00,-0.38,8.87
4.69,-0.04,7.03
11.04,0.16,5.88
13.30,0.34,5.20
10.62,0.57,4.68
6.01,0.55,8.09
-2.89,0.26,7.38
-11.89,-0.28,12.33
-13.43,-0.65,12.87
-9.37,-0.43,11.08
-2.87,0.34,9.24
2.40,0.42,7.33
7.52,0.20,4.57
10.34,0.20,4.53
12.29,0.45,6.56
9.48,0.43,7.54
3.21,0.59,10.16
-8.07,0.02,8.14
-13.52,-0.64,11.18
-12.31,-0.91,13.36
-6.20,-0.25,9.55
0.10,0.25,7.40
7.44,0.00,6.76
11.18,0.19,4.03
13.15,0.45,5.96
11.05,0.57,5.31
5.09,0.26,5.83
-3.64,0.08,10.47
-12.38,-0.41,11.12
-12.73,-0.81,13.77
-6.95,-0.47,11.33
-1.32,-0.01,7.79
6.42,0.46,7.44
10.74,0.34,3.17
10.56,0.16,4.80
9.27,0.40,6.56
6.08,0.59,7.54
-0.84,-0.01,9.64
-9.83,-0.38,9.45
-12.50,-0.34,13.84
-8.07,-0.04,12.05
-1.78,0.61,9.34
3.41,0.36,8.11
8.01,0.30,4.38
11.77,0.41,4.49
12.56,0.37,5.10
9.67,0.34,5.67
4.26,0.07,8.68
-4.52,0.06,8.45
-12.40,-0.53,13.24
-12.31,-0.46,13.33
-7.33,0.01,9.77
-1.06,0.22,8.29
5.47,0.19,6.60
8.29,-0.12,3.87
9.90,0.17,3.93
11.65,0.29,8.05
9.76,0.45,7.54
2.71,0.34,6.33
-6.57,0.31,10.80
-14.43,-0.27,12.56
-12.20,-0.29,12.37
-5.48,0.16,10.54
0.54,0.57,7.60
5.43,0.29,6.43
7.10,0.04,3.94
10.03,-0.16,6.06
12.02,-0.01,5.83
10.61,0.28,5.59
5.54,0.19,7.52
-3.40,0.40,8.92
-12.62,-0.12,14.50
-13.72,-0.80,10.60
-8.94,-0.04,10.82
-3.26,0.34,8.82
1.91,0.42,6.45
5.08,-0.09,5.51
7.88,0.02,3.90
12.74,0.23,5.91
13.48,0.44,6.69
11.19,0.82,6.97
1.46,0.88,6.99
-9.65,0.71,12.16
-17.32,-0.45,12.95
-10.57,0.10,10.89
-4.24,0.12,10.95
1.39,0.49,6.91
6.53,0.29,5.88
8.01,-0.23,5.22
10.64,0.35,5.96
11.03,0.17,6.35
7.72,0.17,6.56
-1.91,0.15,8.70
-11.72,-0.10,11.48
-12.34,-0.48,12.84
-7.37,-0.39,10.91
-1.16,-0.10,8.63
3.33,-0.18,6.86
5.95,-0.14,5.20
9.27,-0.02,6.17
10.66,0.06,5.52
9.16,0.05,6.05
3.90,0.02,8.32
-4.96,0.38,9.13
-12.57,-0.28,12.67
-11.11,-0.24,11.84
-6.13,-0.14,10.47
-0.38,-0.02,8.13
5.01,0.06,6.36
7.93,-0.23,4.67
10.37,-0.14,5.80
9.77,-0.07,5.34
7.31,-0.18,7.11
2.24,0.02,8.83
-5.84,0.20,9.98
-12.88,-0.45,13.26
-9.83,-0.19,10.05
-4.48,-0.02,10.62
1.24,0.29,7.41
5.09,-0.17,6.29
7.87,-0.27,5.57
9.84,-0.33,5.65
9.94,-0.22,6.32
6.84,-0.06,7.41
0.58,0.36,8.37
-8.83,0.12,12.26
-11.97,-0.48,11.86
-8.18,-0.53,10.99
-2.43,0.04,8.30
2.24,0.15,7.69
5.67,-0.25,5.58
7.41,-0.47,4.68
9.74,-0.23,6.73
9.69,0.06,7.13
6.30,-0.12,9.06
-1.53,0.28,7.12
-10.42,-0.65,11.55
-11.77,-0.73,9.86
-7.40,-0.50,10.44
-1.43,0.16,8.68
3.00,0.14,6.11
8.10,0.17,6.86
9.26,0.05,5.78
9.25,-0.11,6.42
7.60,0.10,7.23
0.76,0.02,8.44
-6.95,0.02,11.78
-10.11,-0.16,13.15
-7.28,-0.07,10.16
-2.32,0.00,9.06
3.56,-0.07,6.62
8.86,-0.11,5.70
10.94,-0.03,5.56
9.55,0.26,4.81
6.36,0.10,7.63
0.26,0.27,8.28
-7.56,0.15,11.11
-12.58,-0.18,12.61
-8.98,-0.07,10.11
-3.55,0.22,9.64
1.82,0.51,7.55
5.31,0.46,5.54
8.31,-0.15,6.52
11.06,-0.49,4.01
11.13,-0.29,5.79
7.64,0.03,8.24
1.44,0.42,7.71
-6.11,0.59,11.77
-13.52,0.05,12.13
-11.02,0.13,11.65
-5.49,0.72,10.48
0.92,1.31,7.71
4.94,0.51,7.22
6.44,-0.26,3.85
10.07,-0.57,5.01
11.42,-0.06,6.16
8.97,0.19,7.62
2.33,0.21,7.01
-5.02,0.19,10.81
-10.94,-0.15,12.61
-10.81,-0.18,10.32
-5.57,0.40,10.62
-0.28,0.54,7.67
4.71,0.23,5.46
8.20,-0.15,5.20
10.10,-0.30,6.03
9.47,-0.06,6.29
5.10,0.01,6.70
-2.14,-0.15,10.44
-9.59,-0.24,12.26
-10.78,-0.26,12.31
-6.98,0.08,10.40
-1.76,0.51,9.24
2.53,0.27,6.24
6.80,0.01,5.47
10.50,-0.17,4.87
11.03,-0.18,5.13
8.18,-0.01,7.29
2.52,0.09,8.04
-5.57,-0.07,10.69
-12.53,-0.43,12.02
-10.56,-0.50,11.99
-5.02,0.16,9.18
1.07,0.28,7.83
6.21,-0.04,5.35
9.59,-0.03,5.82
10.54,-0.20,5.33
8.59,-0.16,6.81
3.59,0.09,6.57
-4.39,-0.30,10.97
-12.15,-0.56,10.38
-9.79,-0.78,14.14
-4.91,-0.12,9.49
0.21,0.03,7.76
4.50,-0.33,5.86
8.27,-0.46,4.48
11.49,-0.12,4.47
10.38,-0.18,5.88
6.56,0.11,6.76
-1.69,0.01,10.44
-11.81,-0.09,11.01
-11.56,-0.65,14.16
-7.33,-0.62,10.83
-1.65,-0.24,6.44
5.32,-0.03,6.54
10.43,0.18,5.15
10.41,0.05,5.97
7.52,0.14,6.60
3.97,0.21,7.42
