3.06,-7.85,1.08
2.74,-8.77,1.69
1.20,-8.26,0.98
-0.20,-7.86,1.06
-0.76,-7.97,0.23
-1.97,-7.53,-0.11
-3.55,-8.02,0.59
-3.56,-8.04,0.22
-5.54,-7.77,0.14
-6.68,-8.07,0.61
-6.10,-8.38,0.79
-6.31,-8.15,1.02
-6.56,-8.22,1.11
-6.30,-8.28,1.22
-6.28,-7.64,0.72
-5.31,-8.18,1.14
-4.89,-8.38,1.11
-4.08,-8.14,1.03
-3.47,-7.97,1.35
-1.92,-8.57,1.27
-1.33,-8.25,0.87
-0.24,-7.86,0.80
0.88,-8.14,1.26
2.30,-8.39,1.01
2.80,-8.21,1.38
3.00,-8.92,2.83
4.02,-8.15,2.11
4.81,-8.23,2.14
5.52,-7.83,2.40
7.21,-8.02,2.18
7.30,-8.53,3.41
6.60,-8.46,3.58
6.18,-8.38,2.92
5.76,-8.26,2.67
5.70,-8.81,3.09
5.19,-9.06,3.19
4.06,-8.20,2.21
4.00,-8.59,1.82
2.82,-8.86,2.24
0.68,-7.40,0.23
-0.12,-7.19,-0.15
-1.98,-9.06,2.94
-2.21,-8.30,0.84
-2.75,-7.10,-0.85
-5.70,-7.98,1.62
-5.61,-7.97,0.67
-5.42,-8.20,1.09
-6.47,-7.44,0.34
-7.02,-7.12,0.32
-6.92,-7.29,0.45
-6.89,-7.92,1.05
-6.78,-8.26,1.60
-6.50,-7.69,0.78
-5.50,-7.97,0.98
-4.96,-8.50,1.86
-4.53,-8.63,1.95
-3.17,-8.43,1.19
-2.57,-8.66,1.57
-2.15,-8.46,0.80
-1.52,-7.77,0.53
0.24,-7.88,0.19
1.23,-8.52,0.81
1.84,-8.24,0.56
2.80,-8.26,0.87
3.68,-8.39,1.02
4.08,-8.91,2.49
5.40,-9.17,2.04
5.14,-8.91,2.37
5.94,-8.91,2.59
6.01,-9.89,4.16
5.53,-9.36,3.48
4.55,-9.00,2.94
3.81,-9.05,2.89
3.78,-8.98,2.53
4.39,-9.12,1.89
3.05,-8.42,1.68
2.25,-8.57,1.55
1.58,-8.49,0.57
0.58,-7.75,-0.22
-0.87,-8.63,1.46
-1.97,-8.57,2.26
-1.64,-8.90,1.21
-1.52,-8.58,0.95
-3.26,-7.41,0.02
-5.27,-8.26,2.04
-4.54,-8.83,1.61
-6.24,-7.53,0.62
-6.62,-7.54,0.75
-7.14,-8.03,1.55
-6.84,-7.59,0.78
-6.22,-7.81,1.27
-5.68,-8.25,1.62
-5.87,-7.77,1.17
-4.58,-8.35,1.52
-4.80,-8.10,1.22
-4.01,-7.91,1.13
-3.25,-8.06,0.88
-2.63,-8.18,1.17
-1.76,-8.23,1.24
-0.41,-8.37,0.78
1.18,-8.59,1.22
1.07,-8.71,1.75
1.37,-8.53,1.70
2.60,-8.60,1.41
3.45,-8.86,1.74
4.30,-8.84,2.17
5.00,-8.80,2.45
5.36,-9.10,2.94
5.75,-9.75,3.09
5.35,-9.34,2.87
4.99,-9.12,2.79
4.18,-8.85,2.08
2.81,-8.74,1.95
2.68,-9.45,2.55
2.74,-9.22,1.59
1.45,-8.97,2.02
1.38,-8.59,1.43
-0.15,-7.87,-0.23
-2.07,-8.01,0.49
-2.59,-8.11,0.18
-3.34,-8.73,0.93
-3.50,-8.98,1.11
-4.18,-8.11,-0.09
-5.33,-8.16,0.10
-5.76,-8.92,1.07
-4.69,-8.81,1.04
-4.85,-8.20,0.34
-5.02,-8.49,1.13
-4.96,-8.30,0.27
-5.27,-8.13,0.55
-4.80,-8.57,0.91
-4.83,-8.65,0.83
-3.46,-8.38,0.85
-2.73,-8.49,1.02
-1.47,-8.77,1.55
1.14,-8.27,0.80
1.25,-8.56,1.19
