7.00,1.70,5.37
6.94,1.73,5.45
6.99,1.67,5.37
6.94,1.74,5.30
6.99,1.67,5.41
7.01,1.69,5.36
7.04,1.64,5.42
6.92,1.72,5.39
7.01,1.66,5.44
6.95,1.67,5.41
6.98,1.64,5.37
6.95,1.68,5.37
6.98,1.71,5.42
6.99,1.70,5.35
7.03,1.64,5.36
6.96,1.72,5.40
6.97,1.74,5.34
7.03,1.65,5.36
6.96,1.70,5.36
6.94,1.70,5.37
6.97,1.71,5.40
6.98,1.68,5.36
6.98,1.71,5.43
6.98,1.64,5.39
6.98,1.68,5.42
7.01,1.66,5.37
6.96,1.73,5.30
7.00,1.69,5.37
7.03,1.65,5.29
6.99,1.69,5.41
6.95,1.66,5.40
6.95,1.70,5.38
6.95,1.64,5.32
6.98,1.69,5.40
6.98,1.71,5.36
6.93,1.69,5.50
6.94,1.75,5.35
6.95,1.69,5.42
6.98,1.72,5.37
6.98,1.67,5.36
6.94,1.70,5.37
6.99,1.72,5.37
6.91,1.67,5.38
6.92,1.74,5.43
7.00,1.71,5.46
6.97,1.65,5.33
6.92,1.70,5.45
7.00,1.71,5.33
7.01,1.74,5.41
7.02,1.74,5.39
6.95,1.68,5.35
6.97,1.68,5.37
6.97,1.73,5.36
7.03,1.68,5.33
7.00,1.72,5.40
6.99,1.74,5.40
6.96,1.72,5.36
6.93,1.67,5.27
6.99,1.71,5.40
6.96,1.71,5.41
6.94,1.66,5.33
6.97,1.75,5.39
6.96,1.65,5.38
6.99,1.71,5.43
6.96,1.72,5.34
6.97,1.72,5.37
7.01,1.70,5.32
6.94,1.74,5.31
6.97,1.72,5.39
6.96,1.77,5.35
6.96,1.74,5.40
6.95,1.70,5.37
6.95,1.72,5.38
6.95,1.67,5.37
7.01,1.65,5.29
7.01,1.67,5.38
7.03,1.73,5.43
7.02,1.66,5.31
6.96,1.65,5.32
7.01,1.67,5.42
7.04,1.70,5.29
6.93,1.69,5.43
6.99,1.74,5.35
7.00,1.77,5.37
6.95,1.67,5.35
7.03,1.75,5.39
6.93,1.73,5.42
6.95,1.70,5.40
6.91,1.72,5.40
7.00,1.73,5.42
6.95,1.69,5.39
6.97,1.72,5.42
6.95,1.70,5.40
6.96,1.66,5.43
6.98,1.73,5.36
6.97,1.69,5.33
6.98,1.70,5.40
6.96,1.74,5.38
7.06,1.71,5.33
6.97,1.73,5.34
6.94,1.66,5.33
6.95,1.71,5.31
7.05,1.72,5.37
6.96,1.71,5.37
6.94,1.64,5.41
6.98,1.67,5.41
7.01,1.70,5.45
7.03,1.73,5.40
7.00,1.73,5.37
6.96,1.75,5.36
7.07,1.70,5.43
7.08,1.72,5.40
6.97,1.70,5.35
6.97,1.72,5.35
7.00,1.81,5.35
6.87,1.72,5.35
6.96,1.70,5.37
7.02,1.71,5.34
6.96,1.71,5.27
6.92,1.71,5.37
7.04,1.72,5.34
6.94,1.69,5.32
6.98,1.73,5.40
7.03,1.73,5.42
7.02,1.72,5.33
6.98,1.68,5.36
6.92,1.66,5.39
6.98,1.69,5.43
7.05,1.71,5.31
6.98,1.68,5.36
6.99,1.71,5.29
6.97,1.71,5.36
6.98,1.72,5.31
6.96,1.67,5.32
6.99,1.75,5.35
6.97,1.74,5.39
6.96,1.72,5.34
7.01,1.70,5.43
7.02,1.71,5.38
6.98,1.73,5.37
6.98,1.74,5.31
6.98,1.70,5.34
7.00,1.70,5.34
6.94,1.71,5.31
6.90,1.70,5.42
7.02,1.65,5.36
7.02,1.71,5.39
7.06,1.68,5.35
6.94,1.73,5.34
6.96,1.74,5.36
7.04,1.70,5.39
6.96,1.69,5.34
7.01,1.80,5.35
6.93,1.69,5.39
6.97,1.69,5.30
7.01,1.69,5.37
6.99,1.70,5.31
6.99,1.72,5.32
6.94,1.68,5.39
7.01,1.70,5.32
7.00,1.74,5.31
6.96,1.75,5.42
7.00,1.76,5.32
6.95,1.72,5.30
6.97,1.70,5.32
7.00,1.68,5.36
6.94,1.70,5.38
7.01,1.75,5.41
6.97,1.73,5.32
6.95,1.71,5.27
7.01,1.70,5.37
6.95,1.75,5.37
7.01,1.77,5.39
6.99,1.71,5.42
6.97,1.68,5.32
7.07,1.70,5.33
6.96,1.70,5.38
7.00,1.67,5.36
7.02,1.73,5.39
6.95,1.73,5.37
7.03,1.72,5.39
7.00,1.74,5.37
7.00,1.72,5.37
7.01,1.75,5.33
6.96,1.71,5.38
7.01,1.70,5.36
7.08,1.73,5.35
6.98,1.72,5.32
6.99,1.77,5.41
7.02,1.75,5.39
6.99,1.71,5.35
7.01,1.74,5.34
6.95,1.77,5.44
6.96,1.74,5.32
6.96,1.71,5.40
6.94,1.77,5.34
6.98,1.67,5.41
6.93,1.73,5.36
7.00,1.70,5.27
7.00,1.77,5.39
6.94,1.70,5.31
7.04,1.65,5.42
6.96,1.79,5.39
6.96,1.76,5.34
6.94,1.73,5.37
7.03,1.73,5.34
6.98,1.74,5.45
7.02,1.77,5.42
6.96,1.73,5.31
7.01,1.70,5.36
6.99,1.75,5.26
6.93,1.73,5.24
6.97,1.74,5.35
6.99,1.69,5.34
6.99,1.69,5.31
6.97,1.76,5.28
6.95,1.81,5.35
7.04,1.76,5.41
6.92,1.65,5.29
7.04,1.69,5.25
6.97,1.70,5.36
6.89,1.72,5.41
6.99,1.73,5.31
6.99,1.74,5.33
7.07,1.75,5.32
6.92,1.78,5.42
6.89,1.73,5.36
6.93,1.73,5.36
7.00,1.69,5.32
7.00,1.79,5.35
7.00,1.69,5.33
6.98,1.72,5.44
6.97,1.71,5.31
7.04,1.70,5.40
6.99,1.73,5.35
7.04,1.68,5.36
6.97,1.71,5.37
6.94,1.72,5.23
