-2.29,-8.00,-2.52
-10.62,-7.89,-2.57
-8.60,-6.32,-3.80
-7.72,-6.74,-3.37
-7.99,-7.46,-2.55
-8.78,-7.63,-2.50
-8.58,-7.11,-2.52
-6.36,-6.84,-1.34
-7.49,-8.60,-0.85
-5.70,-6.27,-2.38
-2.01,-7.56,-1.44
-2.42,-7.64,-0.88
1.37,-8.16,-0.75
3.15,-8.42,-0.33
-1.23,-10.46,1.95
3.89,-8.75,0.80
4.82,-9.90,1.36
2.29,-9.97,1.72
4.71,-10.02,1.54
3.95,-10.29,1.52
3.10,-10.22,1.69
3.42,-9.05,1.17
3.68,-10.22,1.85
4.00,-10.77,2.13
4.03,-10.53,1.54
2.89,-9.37,1.40
1.71,-10.05,1.03
2.76,-9.68,0.45
1.18,-9.59,0.05
-0.02,-8.75,-0.79
-1.61,-8.99,-0.85
-3.46,-7.63,-2.50
-2.69,-6.76,-3.02
-2.43,-7.43,-3.32
-5.56,-7.43,-3.87
-2.87,-7.22,-3.50
-1.54,-7.87,-2.81
-6.12,-8.80,-2.59
-5.13,-7.57,-2.79
-9.07,-8.52,-2.87
-6.38,-8.28,-2.79
-6.68,-8.46,-2.86
-8.26,-8.21,-2.70
-6.60,-7.86,-3.23
-3.68,-6.71,-4.01
-4.03,-6.90,-3.92
-6.12,-7.23,-3.49
-1.44,-5.43,-3.69
-0.90,-8.51,-1.69
-2.03,-9.67,-1.29
1.42,-8.95,-1.00
2.59,-9.70,-0.05
4.12,-10.50,0.96
5.24,-11.17,1.41
3.53,-11.00,1.24
3.24,-9.37,0.04
3.50,-9.46,0.17
2.46,-11.08,0.95
2.31,-10.51,0.30
3.19,-9.81,-0.05
3.72,-9.78,-0.13
4.74,-9.20,-0.04
3.02,-12.42,1.76
2.60,-9.67,-0.17
-2.07,-8.10,-1.07
-3.36,-6.24,-2.94
-3.22,-5.31,-3.93
-6.07,-5.98,-4.11
-9.76,-7.98,-3.65
-7.43,-6.54,-4.76
-4.52,-7.30,-3.41
-5.20,-8.03,-2.61
-7.15,-7.46,-3.04
-8.48,-7.84,-3.07
-7.64,-7.72,-2.82
-5.83,-7.70,-2.65
-5.72,-7.76,-2.68
-7.91,-8.09,-2.51
-6.53,-7.70,-2.50
-3.38,-6.99,-3.21
-5.92,-8.36,-2.37
-4.00,-6.05,-3.60
-0.83,-7.36,-2.30
-2.45,-10.02,-0.84
-1.52,-7.81,-1.63
2.66,-9.00,0.27
2.92,-11.09,1.69
3.39,-10.85,2.01
3.19,-9.90,1.25
3.33,-9.46,0.64
2.63,-9.32,0.58
2.54,-9.37,0.60
2.63,-9.52,0.74
2.60,-10.21,1.52
3.94,-10.18,1.65
2.97,-10.56,1.77
3.29,-9.64,1.31
4.57,-10.41,2.01
2.96,-10.84,1.94
2.24,-8.82,0.04
2.04,-8.08,-0.68
2.27,-6.89,-1.40
-1.83,-9.01,-0.07
-6.51,-7.47,-1.35
-3.75,-6.47,-2.28
-3.54,-6.73,-2.38
-3.13,-5.79,-2.60
-13.84,-10.09,-0.91
-11.96,-6.49,-2.83
-5.85,-6.65,-2.40
-6.25,-6.74,-2.30
-10.52,-8.44,-1.34
-8.72,-7.88,-1.81
-4.72,-6.81,-2.13
-5.98,-7.66,-1.68
-8.17,-7.60,-2.05
-4.51,-6.95,-2.38
-2.93,-7.52,-1.95
-4.03,-8.67,-1.44
-2.99,-8.01,-1.62
-0.80,-6.67,-2.25
1.30,-7.38,-1.34
1.38,-9.25,0.21
2.89,-9.75,1.22
4.02,-9.80,1.33
4.13,-9.69,1.16
4.39,-10.23,1.66
3.96,-10.32,1.83
3.11,-10.92,2.24
2.91,-10.81,1.96
