4.03,1.25,8.71
2.64,1.18,9.13
-0.38,1.53,8.43
-4.10,2.38,6.64
-4.29,2.19,4.89
-5.02,2.42,7.74
-0.95,1.17,8.69
6.88,0.22,10.56
8.95,0.36,9.56
7.08,0.63,8.99
4.19,1.05,9.88
-0.00,1.49,9.17
-3.28,1.85,8.01
-3.86,1.91,7.17
-3.00,1.69,5.98
-1.99,1.84,6.17
3.98,0.47,7.08
7.60,0.83,9.39
9.63,0.76,9.37
5.21,0.88,10.37
-1.45,1.77,10.30
-4.32,1.95,8.61
-4.91,2.22,7.04
-3.92,1.76,5.35
-1.32,1.00,5.77
6.09,0.36,8.65
8.62,0.14,10.25
7.60,0.16,10.02
3.58,1.07,9.99
-0.42,1.40,9.89
-5.19,2.11,8.64
-5.41,2.21,6.31
-4.28,1.81,5.53
-2.03,1.25,6.08
1.54,0.57,7.66
7.67,-0.14,9.10
8.63,-0.03,9.20
6.65,0.28,10.62
2.73,0.92,10.34
-0.77,1.81,8.69
-2.76,1.99,7.80
-3.11,1.81,6.78
-2.78,1.59,6.65
0.32,0.99,7.52
3.28,0.41,8.11
6.67,0.00,9.05
6.91,0.22,8.64
4.57,0.80,9.05
0.71,1.43,9.78
-1.71,2.15,8.63
-2.93,2.42,6.99
-2.81,1.99,6.50
-1.42,1.37,7.63
1.59,0.48,7.78
5.91,0.06,8.38
7.61,0.07,8.92
5.53,0.37,9.70
4.10,0.58,8.95
0.98,1.25,7.73
-0.68,2.00,8.06
-2.59,2.24,7.71
-2.74,1.91,6.95
-1.30,1.37,6.75
1.60,0.48,8.26
6.62,-0.15,9.33
8.53,-0.47,8.75
6.18,-0.14,9.42
2.10,0.80,9.91
-0.45,1.40,8.78
-3.08,2.24,7.52
-2.56,2.16,6.36
-2.76,1.59,6.36
-0.68,0.80,7.35
2.24,0.28,8.51
6.83,-0.16,9.41
7.01,-0.29,9.52
3.79,0.28,10.06
1.33,0.91,9.13
-1.59,1.77,7.79
-3.62,2.19,7.25
-3.96,1.90,6.62
-2.54,1.42,6.66
1.33,0.51,7.49
4.79,-0.27,9.31
6.83,-0.44,10.23
5.74,-0.26,10.23
2.84,0.27,9.32
-0.15,1.19,8.30
-3.13,1.87,7.35
-4.22,2.02,6.75
-3.10,1.56,6.40
-1.48,1.08,7.00
2.57,-0.02,8.70
6.60,-0.67,10.35
8.21,-0.67,9.57
6.11,-0.55,9.73
0.88,0.34,9.95
-1.56,1.13,8.35
-3.96,1.98,7.04
-4.68,1.84,5.78
-4.39,1.41,5.65
-2.42,1.03,7.13
2.23,-0.32,8.34
6.46,-0.99,9.56
8.66,-1.05,11.03
6.68,-0.81,10.83
2.16,0.02,9.50
-1.65,1.02,8.52
-3.94,1.74,6.73
-4.84,1.74,6.48
-4.27,1.56,5.76
-1.40,0.79,5.55
2.09,-0.12,7.96
5.38,-0.91,10.94
6.94,-0.98,10.87
6.41,-0.45,10.46
2.18,0.35,9.01
-1.45,0.95,8.79
-3.53,1.57,7.31
-5.28,1.74,6.95
-4.45,1.58,5.27
-2.21,0.86,5.74
0.52,0.01,8.21
4.50,-0.88,10.58
8.75,-1.39,12.17
8.26,-1.19,10.09
3.43,-0.17,9.60
-0.12,0.44,8.69
-3.13,1.13,8.32
-4.49,1.47,6.25
-5.29,1.90,5.20
-3.77,1.42,4.72
-0.98,0.45,7.38
2.83,-0.77,9.97
6.80,-1.35,10.20
7.59,-0.90,11.13
5.58,-0.52,10.21
1.30,0.01,9.07
-1.71,0.85,8.36
-3.41,1.62,7.22
-5.35,1.87,6.19
-4.61,1.53,5.19
-2.58,0.75,6.38
0.62,-0.37,8.79
4.91,-0.91,10.68
8.13,-1.09,10.72
7.13,-0.80,10.36
3.92,-0.39,9.94
0.65,0.11,8.93
-2.32,0.75,7.92
-3.96,1.10,6.32
-5.94,1.98,5.95
-4.92,1.72,4.84
-2.67,0.80,6.58
1.13,-0.63,9.37
6.70,-1.55,10.02
9.30,-1.52,10.97
6.92,-1.16,10.57
2.42,-0.27,10.04
-0.98,0.19,8.87
-2.98,1.22,8.16
-3.97,1.69,6.23
-4.56,1.92,4.96
-4.22,1.52,5.02
-1.84,0.56,7.58
1.98,-0.60,10.07
7.60,-1.24,10.59
8.63,-1.28,10.45
5.09,-0.88,10.57
1.03,-0.13,10.14
-1.80,0.57,8.47
-3.34,1.27,6.75
-5.51,2.17,5.90
-5.23,1.98,4.83
-3.64,1.22,6.12
-0.51,0.09,7.85
4.38,-1.21,10.00
9.48,-1.76,10.92
8.23,-1.50,10.85
3.42,-0.80,10.57
-0.81,0.18,10.10
-1.85,1.10,8.14
-3.83,2.01,6.72
-4.56,2.17,4.82
-4.61,1.81,4.95
-2.50,0.87,6.47
1.24,-0.25,8.51
4.71,-0.91,11.05
8.69,-1.46,10.18
6.98,-1.32,10.64
2.28,-0.47,10.78
-0.25,0.23,9.61
-2.34,0.89,7.46
-3.77,1.69,6.25
-4.61,1.97,5.21
-4.53,1.50,5.86
-2.52,0.67,7.66
0.67,-0.31,9.22
5.88,-1.32,11.32
9.23,-1.49,9.56
7.80,-1.46,10.27
2.03,-0.82,10.23
-0.73,0.26,8.98
-3.24,1.09,7.06
-5.71,2.05,6.50
-5.26,2.08,5.24
-4.15,1.66,5.23
-1.72,0.55,7.20
2.89,-0.85,9.48
8.55,-1.74,10.99
8.77,-1.42,10.62
6.08,-1.04,10.95
1.69,-0.52,9.68
-1.50,0.59,8.37
-3.57,1.58,7.30
-5.26,2.03,5.71
-4.27,1.88,5.02
-2.52,1.15,6.40
0.91,-0.42,8.50
5.15,-1.10,9.96
9.06,-1.46,10.63
7.52,-1.17,10.85
2.59,-0.29,10.37
-0.93,0.42,8.31
-3.34,1.50,7.78
-4.84,1.98,6.59
-4.59,1.87,5.10
-3.68,1.41,5.36
-1.56,0.57,7.62
2.45,-0.51,9.88
6.72,-1.22,10.60
8.12,-1.12,10.86
6.70,-1.02,10.85
2.37,-0.41,9.49
-0.35,0.19,8.67
-2.16,1.03,7.46
-5.44,2.21,5.69
-6.41,2.23,5.51
-4.88,1.57,5.57
-1.35,0.56,7.69
5.17,-1.29,9.88
9.78,-1.87,10.75
8.21,-1.54,11.44
3.56,-0.50,11.20
-1.20,0.62,9.25
-4.67,1.77,7.98
-6.13,2.22,5.92
-5.52,2.01,4.72
-3.06,1.22,4.53
-0.66,0.25,7.41
2.36,-0.67,10.13
6.39,-1.07,10.78
7.06,-0.99,11.01
5.40,-0.64,9.80
1.24,-0.09,8.46
-1.01,0.75,8.30
-2.65,1.36,7.48
-4.92,2.07,6.75
-4.62,1.92,6.35
-1.95,0.80,7.38
3.60,-0.54,9.69
10.57,-2.31,10.37
9.36,-1.76,9.53
3.30,-0.62,10.29
-2.21,0.56,9.17
-6.62,2.20,7.64
-7.18,2.51,5.70
-5.94,2.20,4.90
-1.66,0.81,5.16
2.96,-0.57,8.99
7.54,-1.61,11.54
7.56,-1.20,11.17
5.97,-0.84,10.63
1.73,-0.16,10.02
-1.39,0.56,8.51
-4.31,1.85,7.00
-5.55,2.28,5.28
-4.91,2.03,4.67
-2.37,0.95,5.83
0.24,-0.19,8.93
6.66,-1.41,11.04
8.53,-1.29,11.10
8.01,-1.30,10.19
2.26,-0.25,9.73
-1.07,0.45,9.19
-4.60,1.59,7.83
-6.14,2.11,6.05
-5.01,2.08,4.25
-2.82,1.30,5.08
-0.53,0.32,7.73
3.94,-0.87,10.50
7.95,-1.15,12.13
8.63,-1.25,10.29
4.96,-0.90,9.90
0.88,-0.12,9.50
-1.88,0.68,8.39
-4.91,1.78,7.34
-5.42,2.24,5.11
-4.52,2.04,4.76
-2.30,1.21,6.29
-0.25,0.12,8.54
4.15,-1.10,10.21
8.61,-1.40,11.55
9.00,-1.54,10.32
4.33,-0.86,9.79
0.10,-0.16,9.33
-3.14,1.06,8.33
-5.23,2.31,6.38
-4.52,2.25,4.59
-3.94,1.71,4.87
-1.43,0.85,6.79
2.09,-0.46,9.01
6.48,-1.35,10.94
8.00,-1.09,12.08
7.24,-1.24,10.47
1.96,-0.56,9.02
-1.66,0.57,8.80
-4.06,1.66,7.24
-4.97,2.17,5.27
-4.92,1.93,5.31
-2.90,1.19,6.42
0.74,-0.01,8.69
6.60,-1.25,10.11
8.58,-1.60,10.69
6.49,-1.25,11.47
1.95,-0.40,9.89
-1.03,0.54,8.60
-3.28,1.54,7.06
-4.05,1.84,5.14
-4.54,1.96,5.48
-2.62,1.12,6.24
0.17,0.16,8.43
4.72,-1.08,10.28
8.61,-1.40,10.58
7.34,-1.30,10.22
2.34,-0.56,10.76
-0.52,0.45,9.38
-2.23,1.17,7.67
-4.23,1.88,6.06
-4.61,1.95,5.44
-3.79,1.60,5.54
-1.38,0.53,7.01
1.69,-0.18,9.26
6.51,-1.24,10.31
7.94,-1.45,11.31
6.31,-1.26,10.69
2.25,-0.46,9.33
-1.32,0.64,8.15
-3.87,1.80,7.02
-5.16,2.06,5.94
-4.96,1.92,5.70
-3.37,1.10,6.47
-0.97,0.29,8.67
2.82,-0.88,9.49
8.68,-1.98,11.50
9.36,-1.90,10.74
5.84,-1.25,9.16
-0.75,-0.06,9.84
-4.04,1.36,9.39
-4.70,2.02,6.51
-4.69,2.32,4.63
-4.87,1.97,5.36
-2.78,0.74,7.00
0.89,-0.19,9.36
6.08,-1.68,10.36
9.77,-1.88,11.20
8.15,-1.53,10.13
2.34,-0.59,9.63
-1.40,0.33,8.87
-4.19,1.52,7.49
-5.28,2.09,5.98
-5.37,2.35,5.19
-4.07,1.71,5.34
-1.33,0.64,7.32
2.01,-0.64,9.15
5.84,-1.53,10.87
8.43,-1.68,11.23
6.41,-1.33,10.73
2.24,-0.66,9.24
-1.65,0.51,8.13
-3.45,1.60,7.41
-4.66,2.10,6.05
-4.71,1.93,5.64
-3.53,1.29,6.27
-0.41,0.39,8.14
3.98,-0.96,9.82
8.20,-1.58,11.33
8.14,-1.72,10.42
4.40,-0.98,9.91
0.20,-0.05,9.00
-2.38,1.04,7.99
-4.30,1.99,6.63
-4.98,2.07,5.98
-4.22,1.86,5.77
-1.62,0.85,6.85
2.08,-0.22,8.84
5.95,-1.15,10.54
8.27,-1.64,11.26
6.04,-1.09,10.78
1.95,-0.33,9.18
-1.09,0.54,8.02
-3.37,1.58,6.92
-4.55,1.93,5.98
-4.38,1.68,5.87
-2.95,1.12,6.59
0.03,0.20,8.11
3.97,-0.84,9.92
7.69,-1.45,11.20
7.33,-1.41,10.59
