1.73,-0.34,8.22
1.72,-0.31,8.26
1.76,-0.44,8.31
1.77,-0.19,8.35
1.71,-0.28,8.33
1.73,-0.30,8.04
1.69,-0.38,8.29
1.65,-0.28,8.18
1.74,-0.31,8.14
1.77,-0.32,8.31
1.72,-0.34,8.36
1.69,-0.29,8.23
1.78,-0.20,8.39
1.78,-0.25,8.24
1.75,-0.37,8.14
1.73,-0.33,8.25
1.66,-0.37,8.26
1.74,-0.25,8.26
1.75,-0.37,8.31
1.69,-0.20,8.27
1.69,-0.39,8.11
1.72,-0.40,8.31
1.64,-0.31,8.22
1.78,-0.39,8.12
1.64,-0.31,8.50
1.75,-0.36,8.10
1.75,-0.34,8.24
1.70,-0.24,8.31
1.67,-0.29,8.17
1.69,-0.35,8.11
1.70,-0.33,8.24
1.70,-0.32,8.33
1.72,-0.27,8.19
1.63,-0.27,8.40
1.73,-0.35,8.07
1.65,-0.25,8.42
1.80,-0.43,7.79
1.68,-0.28,8.43
1.72,-0.21,8.20
1.74,-0.34,8.47
1.70,-0.32,8.16
1.69,-0.24,8.29
1.58,-0.36,8.19
1.74,-0.31,8.16
1.76,-0.35,8.45
1.81,-0.26,8.09
1.71,-0.32,8.31
1.76,-0.17,8.23
1.69,-0.32,8.37
1.77,-0.34,8.25
1.78,-0.30,8.16
1.81,-0.23,8.30
1.69,-0.33,8.24
1.74,-0.32,8.24
1.71,-0.40,8.22
1.71,-0.39,8.30
1.65,-0.33,8.34
1.70,-0.37,8.06
1.65,-0.19,8.35
1.72,-0.49,8.24
1.70,-0.37,8.22
1.68,-0.30,8.45
1.72,-0.41,8.07
1.65,-0.34,8.25
1.72,-0.32,8.15
1.69,-0.30,8.33
1.79,-0.34,8.20
1.75,-0.38,8.44
1.74,-0.40,8.32
1.75,-0.22,8.21
1.64,-0.31,8.36
1.65,-0.38,8.08
1.71,-0.49,8.15
1.71,-0.31,8.29
1.63,-0.44,8.33
1.73,-0.43,8.12
1.66,-0.45,8.32
1.72,-0.39,8.21
1.74,-0.35,8.25
1.75,-0.19,8.28
1.82,-0.35,8.10
1.70,-0.30,8.12
1.74,-0.24,8.30
1.73,-0.36,8.29
1.77,-0.46,8.34
1.79,-0.42,8.21
1.70,-0.40,8.26
1.74,-0.45,8.12
1.74,-0.32,8.18
1.69,-0.39,8.35
1.68,-0.51,8.26
1.82,-0.51,8.28
1.70,-0.43,8.22
1.79,-0.30,8.18
1.78,-0.31,8.29
1.77,-0.33,8.39
1.82,-0.35,8.08
1.81,-0.30,8.43
1.78,-0.40,8.17
1.81,-0.37,8.17
1.81,-0.44,8.24
1.73,-0.36,8.00
1.81,-0.34,8.14
1.81,-0.40,8.26
1.76,-0.46,8.35
1.79,-0.32,8.38
1.87,-0.46,8.17
1.77,-0.38,8.17
1.75,-0.32,8.11
1.78,-0.40,8.13
1.73,-0.25,8.34
1.76,-0.33,8.15
1.79,-0.33,8.34
1.77,-0.37,8.27
1.72,-0.38,8.35
1.82,-0.32,8.17
1.70,-0.38,8.29
1.74,-0.32,8.15
1.79,-0.43,8.17
1.73,-0.30,8.22
1.77,-0.30,8.23
1.79,-0.43,8.25
1.76,-0.45,8.21
1.67,-0.11,8.35
1.83,-0.38,8.08
1.74,-0.44,8.42
1.86,-0.35,7.94
1.70,-0.44,8.49
1.76,-0.37,7.98
1.76,-0.39,8.49
1.79,-0.34,8.01
1.76,-0.31,8.18
1.83,-0.33,8.44
1.85,-0.42,7.98
1.73,-0.37,8.47
1.86,-0.40,8.15
1.77,-0.34,8.27
1.77,-0.34,8.10
1.68,-0.36,8.29
1.80,-0.34,8.19
1.77,-0.34,8.34
1.86,-0.31,8.16
1.75,-0.33,8.23
1.81,-0.33,8.27
1.76,-0.30,8.22
1.70,-0.36,8.25
1.85,-0.40,8.13
1.78,-0.24,8.20
1.78,-0.32,8.10
1.88,-0.23,8.34
1.79,-0.28,8.07
1.79,-0.21,8.53
1.81,-0.29,8.09
1.80,-0.35,8.51
1.85,-0.36,8.28
1.76,-0.32,8.15
1.77,-0.32,8.15
1.77,-0.25,8.22
1.91,-0.15,8.28
1.88,-0.17,8.26
1.79,-0.38,8.20
1.86,-0.30,8.15
1.81,-0.28,8.33
1.83,-0.25,8.23
